name|form|href|imgSrc|typeColour
Buneary||/wiki/Buneary_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6c/0427Buneary.png/70px-0427Buneary.png|#A8A878
Lopunny||/wiki/Lopunny_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4b/0428Lopunny.png/70px-0428Lopunny.png|#A8A878
Mismagius||/wiki/Mismagius_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a5/0429Mismagius.png/70px-0429Mismagius.png|#705898
Honchkrow||/wiki/Honchkrow_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c5/0430Honchkrow.png/70px-0430Honchkrow.png|#705848
Glameow||/wiki/Glameow_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b6/0431Glameow.png/70px-0431Glameow.png|#A8A878
Purugly||/wiki/Purugly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6a/0432Purugly.png/70px-0432Purugly.png|#A8A878
Chingling||/wiki/Chingling_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2f/0433Chingling.png/70px-0433Chingling.png|#F85888
Stunky||/wiki/Stunky_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/93/0434Stunky.png/70px-0434Stunky.png|#A040A0
Skuntank||/wiki/Skuntank_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e6/0435Skuntank.png/70px-0435Skuntank.png|#A040A0
Bronzor||/wiki/Bronzor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/7d/0436Bronzor.png/70px-0436Bronzor.png|#B8B8D0
Bronzong||/wiki/Bronzong_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/21/0437Bronzong.png/70px-0437Bronzong.png|#B8B8D0
Bonsly||/wiki/Bonsly_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/47/0438Bonsly.png/70px-0438Bonsly.png|#B8A038
Mime Jr.||/wiki/Mime_Jr._(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2e/0439Mime_Jr.png/70px-0439Mime_Jr.png|#F85888
Happiny||/wiki/Happiny_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/71/0440Happiny.png/70px-0440Happiny.png|#A8A878
Chatot||/wiki/Chatot_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b1/0441Chatot.png/70px-0441Chatot.png|#A8A878
Spiritomb||/wiki/Spiritomb_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/39/0442Spiritomb.png/70px-0442Spiritomb.png|#705898
Gible||/wiki/Gible_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/68/0443Gible.png/70px-0443Gible.png|#7038F8
Gabite||/wiki/Gabite_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f2/0444Gabite.png/70px-0444Gabite.png|#7038F8
Garchomp||/wiki/Garchomp_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a8/0445Garchomp.png/70px-0445Garchomp.png|#7038F8
Munchlax||/wiki/Munchlax_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/57/0446Munchlax.png/70px-0446Munchlax.png|#A8A878
Riolu||/wiki/Riolu_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b2/0447Riolu.png/70px-0447Riolu.png|#C03028
Lucario||/wiki/Lucario_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/42/0448Lucario.png/70px-0448Lucario.png|#C03028
Hippopotas||/wiki/Hippopotas_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d3/0449Hippopotas.png/70px-0449Hippopotas.png|#E0C068
Hippowdon||/wiki/Hippowdon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/70/0450Hippowdon.png/70px-0450Hippowdon.png|#E0C068
Skorupi||/wiki/Skorupi_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/35/0451Skorupi.png/70px-0451Skorupi.png|#A040A0
Drapion||/wiki/Drapion_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/11/0452Drapion.png/70px-0452Drapion.png|#A040A0
Croagunk||/wiki/Croagunk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ab/0453Croagunk.png/70px-0453Croagunk.png|#A040A0
Toxicroak||/wiki/Toxicroak_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/61/0454Toxicroak.png/70px-0454Toxicroak.png|#A040A0
Carnivine||/wiki/Carnivine_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/85/0455Carnivine.png/70px-0455Carnivine.png|#78C850
Finneon||/wiki/Finneon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/ba/0456Finneon.png/70px-0456Finneon.png|#6890F0
Lumineon||/wiki/Lumineon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8c/0457Lumineon.png/70px-0457Lumineon.png|#6890F0
Mantyke||/wiki/Mantyke_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/28/0458Mantyke.png/70px-0458Mantyke.png|#6890F0
Snover||/wiki/Snover_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f0/0459Snover.png/70px-0459Snover.png|#78C850
Abomasnow||/wiki/Abomasnow_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/14/0460Abomasnow.png/70px-0460Abomasnow.png|#78C850
Weavile||/wiki/Weavile_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f1/0461Weavile.png/70px-0461Weavile.png|#705848
Magnezone||/wiki/Magnezone_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f5/0462Magnezone.png/70px-0462Magnezone.png|#F8D030
Lickilicky||/wiki/Lickilicky_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a6/0463Lickilicky.png/70px-0463Lickilicky.png|#A8A878
Charmander||/wiki/Charmander_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/27/0004Charmander.png/70px-0004Charmander.png|#F08030
Rhyperior||/wiki/Rhyperior_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f0/0464Rhyperior.png/70px-0464Rhyperior.png|#E0C068
Venusaur||/wiki/Venusaur_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6b/0003Venusaur.png/70px-0003Venusaur.png|#78C850
Tangrowth||/wiki/Tangrowth_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/57/0465Tangrowth.png/70px-0465Tangrowth.png|#78C850
Ivysaur||/wiki/Ivysaur_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/81/0002Ivysaur.png/70px-0002Ivysaur.png|#78C850
Togekiss||/wiki/Togekiss_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8f/0468Togekiss.png/70px-0468Togekiss.png|#EE99AC
Yanmega||/wiki/Yanmega_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/79/0469Yanmega.png/70px-0469Yanmega.png|#A8B820
Electivire||/wiki/Electivire_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0466Electivire.png/70px-0466Electivire.png|#F8D030
Magmortar||/wiki/Magmortar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/82/0467Magmortar.png/70px-0467Magmortar.png|#F08030
Glaceon||/wiki/Glaceon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/91/0471Glaceon.png/70px-0471Glaceon.png|#98D8D8
Leafeon||/wiki/Leafeon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/80/0470Leafeon.png/70px-0470Leafeon.png|#78C850
Gliscor||/wiki/Gliscor_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/94/0472Gliscor.png/70px-0472Gliscor.png|#E0C068
Mamoswine||/wiki/Mamoswine_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4c/0473Mamoswine.png/70px-0473Mamoswine.png|#98D8D8
Porygon-Z||/wiki/Porygon-Z_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/61/0474Porygon-Z.png/70px-0474Porygon-Z.png|#A8A878
Gallade||/wiki/Gallade_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/97/0475Gallade.png/70px-0475Gallade.png|#F85888
Probopass||/wiki/Probopass_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ae/0476Probopass.png/70px-0476Probopass.png|#B8A038
Dusknoir||/wiki/Dusknoir_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4c/0477Dusknoir.png/70px-0477Dusknoir.png|#705898
Rotom|Heat Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/68/0479Rotom-Heat.png/70px-0479Rotom-Heat.png|#F8D030
Froslass||/wiki/Froslass_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/59/0478Froslass.png/70px-0478Froslass.png|#98D8D8
Rotom|Wash Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/36/0479Rotom-Wash.png/70px-0479Rotom-Wash.png|#F8D030
Rotom|Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/37/0479Rotom.png/70px-0479Rotom.png|#F8D030
Rotom|Frost Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/3f/0479Rotom-Frost.png/70px-0479Rotom-Frost.png|#F8D030
Rotom|Fan Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/54/0479Rotom-Fan.png/70px-0479Rotom-Fan.png|#F8D030
Rotom|Mow Rotom|/wiki/Rotom_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6d/0479Rotom-Mow.png/70px-0479Rotom-Mow.png|#F8D030
Uxie||/wiki/Uxie_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/18/0480Uxie.png/70px-0480Uxie.png|#F85888
Azelf||/wiki/Azelf_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ac/0482Azelf.png/70px-0482Azelf.png|#F85888
Mesprit||/wiki/Mesprit_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/24/0481Mesprit.png/70px-0481Mesprit.png|#F85888
Dialga||/wiki/Dialga_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/43/0483Dialga.png/70px-0483Dialga.png|#B8B8D0
Dialga|Origin Forme|/wiki/Dialga_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/92/0483Dialga-Origin.png/70px-0483Dialga-Origin.png|#B8B8D0
Palkia||/wiki/Palkia_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b7/0484Palkia.png/70px-0484Palkia.png|#6890F0
Palkia|Origin Forme|/wiki/Palkia_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/12/0484Palkia-Origin.png/70px-0484Palkia-Origin.png|#6890F0
Heatran||/wiki/Heatran_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/60/0485Heatran.png/70px-0485Heatran.png|#F08030
Regigigas||/wiki/Regigigas_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e3/0486Regigigas.png/70px-0486Regigigas.png|#A8A878
Giratina|Altered Forme|/wiki/Giratina_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/81/0487Giratina.png/70px-0487Giratina.png|#705898
Giratina|Origin Forme|/wiki/Giratina_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/61/0487Giratina-Origin.png/70px-0487Giratina-Origin.png|#705898
Cresselia||/wiki/Cresselia_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/97/0488Cresselia.png/70px-0488Cresselia.png|#F85888
Phione||/wiki/Phione_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/eb/0489Phione.png/70px-0489Phione.png|#6890F0
Manaphy||/wiki/Manaphy_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/08/0490Manaphy.png/70px-0490Manaphy.png|#6890F0
Darkrai||/wiki/Darkrai_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/88/0491Darkrai.png/70px-0491Darkrai.png|#705848
Shaymin|Land Forme|/wiki/Shaymin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/09/0492Shaymin.png/70px-0492Shaymin.png|#78C850
Shaymin|Sky Forme|/wiki/Shaymin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/05/0492Shaymin-Sky.png/70px-0492Shaymin-Sky.png|#78C850
Victini||/wiki/Victini_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f6/0494Victini.png/70px-0494Victini.png|#F85888
Arceus|Arceus|/wiki/Arceus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9e/0493Arceus.png/70px-0493Arceus.png|#A8A878
Snivy||/wiki/Snivy_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a5/0495Snivy.png/70px-0495Snivy.png|#78C850
Servine||/wiki/Servine_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/62/0496Servine.png/70px-0496Servine.png|#78C850
Serperior||/wiki/Serperior_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a7/0497Serperior.png/70px-0497Serperior.png|#78C850
Tepig||/wiki/Tepig_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/18/0498Tepig.png/70px-0498Tepig.png|#F08030
Emboar||/wiki/Emboar_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/52/0500Emboar.png/70px-0500Emboar.png|#F08030
Pignite||/wiki/Pignite_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/10/0499Pignite.png/70px-0499Pignite.png|#F08030
Oshawott||/wiki/Oshawott_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/90/0501Oshawott.png/70px-0501Oshawott.png|#6890F0
Dewott||/wiki/Dewott_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2c/0502Dewott.png/70px-0502Dewott.png|#6890F0
Samurott|Hisuian Form|/wiki/Samurott_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2e/0503Samurott-Hisui.png/70px-0503Samurott-Hisui.png|#6890F0
Patrat||/wiki/Patrat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c6/0504Patrat.png/70px-0504Patrat.png|#A8A878
Samurott||/wiki/Samurott_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d8/0503Samurott.png/70px-0503Samurott.png|#6890F0
Watchog||/wiki/Watchog_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/f/f9/0505Watchog.png/70px-0505Watchog.png|#A8A878
Lillipup||/wiki/Lillipup_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5d/0506Lillipup.png/70px-0506Lillipup.png|#A8A878
Herdier||/wiki/Herdier_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/ce/0507Herdier.png/70px-0507Herdier.png|#A8A878
Stoutland||/wiki/Stoutland_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/41/0508Stoutland.png/70px-0508Stoutland.png|#A8A878
Liepard||/wiki/Liepard_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/45/0510Liepard.png/70px-0510Liepard.png|#705848
Purrloin||/wiki/Purrloin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/31/0509Purrloin.png/70px-0509Purrloin.png|#705848
Pansage||/wiki/Pansage_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cd/0511Pansage.png/70px-0511Pansage.png|#78C850
Simisage||/wiki/Simisage_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/93/0512Simisage.png/70px-0512Simisage.png|#78C850
Pansear||/wiki/Pansear_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9a/0513Pansear.png/70px-0513Pansear.png|#F08030
Simisear||/wiki/Simisear_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/73/0514Simisear.png/70px-0514Simisear.png|#F08030
Panpour||/wiki/Panpour_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c1/0515Panpour.png/70px-0515Panpour.png|#6890F0
Simipour||/wiki/Simipour_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/08/0516Simipour.png/70px-0516Simipour.png|#6890F0
Munna||/wiki/Munna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/54/0517Munna.png/70px-0517Munna.png|#F85888
Musharna||/wiki/Musharna_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1b/0518Musharna.png/70px-0518Musharna.png|#F85888
Pidove||/wiki/Pidove_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e1/0519Pidove.png/70px-0519Pidove.png|#A8A878
Tranquill||/wiki/Tranquill_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/00/0520Tranquill.png/70px-0520Tranquill.png|#A8A878
Unfezant||/wiki/Unfezant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/31/0521Unfezant.png/70px-0521Unfezant.png|#A8A878
Blitzle||/wiki/Blitzle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/08/0522Blitzle.png/70px-0522Blitzle.png|#F8D030
Zebstrika||/wiki/Zebstrika_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/76/0523Zebstrika.png/70px-0523Zebstrika.png|#F8D030
Roggenrola||/wiki/Roggenrola_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/5f/0524Roggenrola.png/70px-0524Roggenrola.png|#B8A038
Boldore||/wiki/Boldore_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/5/53/0525Boldore.png/70px-0525Boldore.png|#B8A038
Gigalith||/wiki/Gigalith_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2b/0526Gigalith.png/70px-0526Gigalith.png|#B8A038
Drilbur||/wiki/Drilbur_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/77/0529Drilbur.png/70px-0529Drilbur.png|#E0C068
Woobat||/wiki/Woobat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d9/0527Woobat.png/70px-0527Woobat.png|#F85888
Excadrill||/wiki/Excadrill_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e3/0530Excadrill.png/70px-0530Excadrill.png|#E0C068
Swoobat||/wiki/Swoobat_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/ad/0528Swoobat.png/70px-0528Swoobat.png|#F85888
Audino||/wiki/Audino_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2c/0531Audino.png/70px-0531Audino.png|#A8A878
Timburr||/wiki/Timburr_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/05/0532Timburr.png/70px-0532Timburr.png|#C03028
Gurdurr||/wiki/Gurdurr_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/94/0533Gurdurr.png/70px-0533Gurdurr.png|#C03028
Conkeldurr||/wiki/Conkeldurr_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9f/0534Conkeldurr.png/70px-0534Conkeldurr.png|#C03028
Tympole||/wiki/Tympole_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c0/0535Tympole.png/70px-0535Tympole.png|#6890F0
Seismitoad||/wiki/Seismitoad_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/be/0537Seismitoad.png/70px-0537Seismitoad.png|#6890F0
Throh||/wiki/Throh_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/68/0538Throh.png/70px-0538Throh.png|#C03028
Sawk||/wiki/Sawk_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/7/77/0539Sawk.png/70px-0539Sawk.png|#C03028
Palpitoad||/wiki/Palpitoad_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/ea/0536Palpitoad.png/70px-0536Palpitoad.png|#6890F0
Sewaddle||/wiki/Sewaddle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/e/e8/0540Sewaddle.png/70px-0540Sewaddle.png|#A8B820
Swadloon||/wiki/Swadloon_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/9f/0541Swadloon.png/70px-0541Swadloon.png|#A8B820
Leavanny||/wiki/Leavanny_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/86/0542Leavanny.png/70px-0542Leavanny.png|#A8B820
Venipede||/wiki/Venipede_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/97/0543Venipede.png/70px-0543Venipede.png|#A8B820
Whirlipede||/wiki/Whirlipede_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/0d/0544Whirlipede.png/70px-0544Whirlipede.png|#A8B820
Scolipede||/wiki/Scolipede_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b6/0545Scolipede.png/70px-0545Scolipede.png|#A8B820
Cottonee||/wiki/Cottonee_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6c/0546Cottonee.png/70px-0546Cottonee.png|#78C850
Whimsicott||/wiki/Whimsicott_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2c/0547Whimsicott.png/70px-0547Whimsicott.png|#78C850
Petilil||/wiki/Petilil_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/2f/0548Petilil.png/70px-0548Petilil.png|#78C850
Lilligant||/wiki/Lilligant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/c1/0549Lilligant.png/70px-0549Lilligant.png|#78C850
Basculin|Red-Striped Form|/wiki/Basculin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/41/0550Basculin-Red.png/70px-0550Basculin-Red.png|#6890F0
Basculin|Blue-Striped Form|/wiki/Basculin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/2/27/0550Basculin-Blue.png/70px-0550Basculin-Blue.png|#6890F0
Lilligant|Hisuian Form|/wiki/Lilligant_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/4c/0549Lilligant-Hisui.png/70px-0549Lilligant-Hisui.png|#78C850
Basculin|White-Striped Form|/wiki/Basculin_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/3/34/0550Basculin-White.png/70px-0550Basculin-White.png|#6890F0
Sandile||/wiki/Sandile_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/c/cb/0551Sandile.png/70px-0551Sandile.png|#E0C068
Krokorok||/wiki/Krokorok_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/ba/0552Krokorok.png/70px-0552Krokorok.png|#E0C068
Krookodile||/wiki/Krookodile_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/4/42/0553Krookodile.png/70px-0553Krookodile.png|#E0C068
Darumaka||/wiki/Darumaka_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/9/95/0554Darumaka.png/70px-0554Darumaka.png|#F08030
Darmanitan|Standard Mode|/wiki/Darmanitan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a3/0555Darmanitan.png/70px-0555Darmanitan.png|#F08030
Darmanitan|Zen Mode|/wiki/Darmanitan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/88/0555Darmanitan-Zen.png/70px-0555Darmanitan-Zen.png|#F08030
Darmanitan|Zen Mode|/wiki/Darmanitan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/04/0555Darmanitan-Galar-Zen.png/70px-0555Darmanitan-Galar-Zen.png|#98D8D8
Darumaka|Galarian Form|/wiki/Darumaka_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1c/0554Darumaka-Galar.png/70px-0554Darumaka-Galar.png|#98D8D8
Darmanitan|Galarian Form|/wiki/Darmanitan_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/1a/0555Darmanitan-Galar.png/70px-0555Darmanitan-Galar.png|#98D8D8
Maractus||/wiki/Maractus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/1/16/0556Maractus.png/70px-0556Maractus.png|#78C850
Dwebble||/wiki/Dwebble_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/d/d9/0557Dwebble.png/70px-0557Dwebble.png|#A8B820
Crustle||/wiki/Crustle_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a2/0558Crustle.png/70px-0558Crustle.png|#A8B820
Scraggy||/wiki/Scraggy_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/bd/0559Scraggy.png/70px-0559Scraggy.png|#705848
Scrafty||/wiki/Scrafty_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/84/0560Scrafty.png/70px-0560Scrafty.png|#705848
Sigilyph||/wiki/Sigilyph_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a5/0561Sigilyph.png/70px-0561Sigilyph.png|#F85888
Yamask||/wiki/Yamask_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/8/8b/0562Yamask.png/70px-0562Yamask.png|#705898
Yamask|Galarian Form|/wiki/Yamask_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/0/05/0562Yamask-Galar.png/70px-0562Yamask-Galar.png|#E0C068
Cofagrigus||/wiki/Cofagrigus_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/a/a0/0563Cofagrigus.png/70px-0563Cofagrigus.png|#705898
Carracosta||/wiki/Carracosta_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/b/b9/0565Carracosta.png/70px-0565Carracosta.png|#6890F0
Archen||/wiki/Archen_(Pok%C3%A9mon)|//archives.bulbagarden.net/media/upload/thumb/6/6d/0566Archen.png/70px-0566Archen.png|#B8A038
